;NOM_USUEL;precipitations heure;duree prec (en min);force moyenne vent (m/s);Température;datetime
9242;PARIS-MONTSOURIS;0.0;0.0;2.5;0.2;2025-01-20 02:00:00
9243;PARIS-MONTSOURIS;0.0;0.0;1.7;0.0;2025-01-20 03:00:00
9244;PARIS-MONTSOURIS;0.0;0.0;1.9;-0.3;2025-01-20 04:00:00
9245;PARIS-MONTSOURIS;0.0;0.0;1.8;-0.5;2025-01-20 05:00:00
9246;PARIS-MONTSOURIS;0.0;0.0;1.9;-0.5;2025-01-20 06:00:00
9247;PARIS-MONTSOURIS;0.0;0.0;1.1;-0.6;2025-01-20 07:00:00
9248;PARIS-MONTSOURIS;0.0;0.0;2.1;-0.8;2025-01-20 08:00:00
9249;PARIS-MONTSOURIS;0.0;0.0;0.8;-0.8;2025-01-20 09:00:00
9250;PARIS-MONTSOURIS;0.0;0.0;1.9;-0.6;2025-01-20 10:00:00
9251;PARIS-MONTSOURIS;0.0;0.0;2.3;-0.6;2025-01-20 11:00:00
9252;PARIS-MONTSOURIS;0.0;0.0;2.1;-0.2;2025-01-20 12:00:00
9253;PARIS-MONTSOURIS;0.0;0.0;1.8;-0.3;2025-01-20 13:00:00
9254;PARIS-MONTSOURIS;0.0;0.0;1.2;-0.4;2025-01-20 14:00:00
9255;PARIS-MONTSOURIS;0.0;0.0;2.5;-0.2;2025-01-20 15:00:00
9256;PARIS-MONTSOURIS;0.0;0.0;2.1;-0.2;2025-01-20 16:00:00
9257;PARIS-MONTSOURIS;0.0;0.0;1.7;-0.6;2025-01-20 17:00:00
9258;PARIS-MONTSOURIS;0.0;0.0;1.1;-0.6;2025-01-20 18:00:00
9259;PARIS-MONTSOURIS;0.0;0.0;1.7;-0.7;2025-01-20 19:00:00
9260;PARIS-MONTSOURIS;0.0;0.0;1.6;-0.7;2025-01-20 20:00:00
9261;PARIS-MONTSOURIS;0.0;0.0;1.4;-0.8;2025-01-20 21:00:00
9262;PARIS-MONTSOURIS;0.0;0.0;1.3;-0.8;2025-01-20 22:00:00
9263;PARIS-MONTSOURIS;0.0;0.0;0.5;-0.9;2025-01-20 23:00:00
9264;PARIS-MONTSOURIS;0.0;0.0;0.7;-0.8;2025-01-21 00:00:00
9265;PARIS-MONTSOURIS;0.0;0.0;1.2;-0.5;2025-01-21 01:00:00
9266;PARIS-MONTSOURIS;0.0;0.0;1.4;-0.4;2025-01-21 02:00:00
9267;PARIS-MONTSOURIS;0.0;0.0;2.3;-0.7;2025-01-21 03:00:00
9268;PARIS-MONTSOURIS;0.0;0.0;1.4;-0.9;2025-01-21 04:00:00
9269;PARIS-MONTSOURIS;0.0;0.0;0.9;-0.9;2025-01-21 05:00:00
9270;PARIS-MONTSOURIS;0.0;0.0;2.0;-1.0;2025-01-21 06:00:00
9271;PARIS-MONTSOURIS;0.0;0.0;1.6;-1.0;2025-01-21 07:00:00
9272;PARIS-MONTSOURIS;0.0;0.0;1.2;-1.1;2025-01-21 08:00:00
9273;PARIS-MONTSOURIS;0.0;0.0;1.2;-1.0;2025-01-21 09:00:00
9274;PARIS-MONTSOURIS;0.0;0.0;1.1;-0.7;2025-01-21 10:00:00
9275;PARIS-MONTSOURIS;0.0;0.0;2.0;-0.4;2025-01-21 11:00:00
9276;PARIS-MONTSOURIS;0.0;0.0;0.7;0.1;2025-01-21 12:00:00
9277;PARIS-MONTSOURIS;0.0;0.0;1.7;1.7;2025-01-21 13:00:00
9278;PARIS-MONTSOURIS;0.0;0.0;1.4;3.1;2025-01-21 14:00:00
9279;PARIS-MONTSOURIS;0.0;0.0;2.5;3.7;2025-01-21 15:00:00
9280;PARIS-MONTSOURIS;0.0;0.0;1.5;3.9;2025-01-21 16:00:00
9281;PARIS-MONTSOURIS;0.0;0.0;1.1;3.0;2025-01-21 17:00:00
9282;PARIS-MONTSOURIS;0.0;0.0;0.7;2.3;2025-01-21 18:00:00
9283;PARIS-MONTSOURIS;0.0;0.0;1.2;2.1;2025-01-21 19:00:00
9284;PARIS-MONTSOURIS;0.0;0.0;1.5;2.4;2025-01-21 20:00:00
9285;PARIS-MONTSOURIS;0.0;0.0;1.8;2.4;2025-01-21 21:00:00
9286;PARIS-MONTSOURIS;0.0;0.0;1.6;2.5;2025-01-21 22:00:00
9287;PARIS-MONTSOURIS;0.0;0.0;1.8;2.4;2025-01-21 23:00:00
9288;PARIS-MONTSOURIS;0.0;0.0;1.6;2.5;2025-01-22 00:00:00
9289;PARIS-MONTSOURIS;0.0;0.0;2.8;2.7;2025-01-22 01:00:00
9290;PARIS-MONTSOURIS;0.0;0.0;3.3;2.7;2025-01-22 02:00:00
9291;PARIS-MONTSOURIS;0.0;0.0;2.5;3.3;2025-01-22 03:00:00
9292;PARIS-MONTSOURIS;0.0;0.0;2.6;3.4;2025-01-22 04:00:00
9293;PARIS-MONTSOURIS;0.0;0.0;1.9;3.6;2025-01-22 05:00:00
9294;PARIS-MONTSOURIS;0.0;0.0;2.1;3.9;2025-01-22 06:00:00
9295;PARIS-MONTSOURIS;0.0;0.0;2.3;4.3;2025-01-22 07:00:00
9296;PARIS-MONTSOURIS;0.0;0.0;2.0;4.8;2025-01-22 08:00:00
9297;PARIS-MONTSOURIS;0.0;0.0;1.9;5.3;2025-01-22 09:00:00
9298;PARIS-MONTSOURIS;0.0;0.0;2.2;5.8;2025-01-22 10:00:00
9299;PARIS-MONTSOURIS;0.0;0.0;2.8;6.6;2025-01-22 11:00:00
9300;PARIS-MONTSOURIS;0.0;0.0;2.5;7.6;2025-01-22 12:00:00
9301;PARIS-MONTSOURIS;0.0;0.0;2.2;8.3;2025-01-22 13:00:00
9302;PARIS-MONTSOURIS;0.0;0.0;2.5;8.7;2025-01-22 14:00:00
9303;PARIS-MONTSOURIS;0.2;31.0;1.3;9.0;2025-01-22 15:00:00
9304;PARIS-MONTSOURIS;0.6;60.0;1.0;9.1;2025-01-22 16:00:00
9305;PARIS-MONTSOURIS;3.0;60.0;0.9;9.0;2025-01-22 17:00:00
9306;PARIS-MONTSOURIS;3.3;60.0;0.0;9.0;2025-01-22 18:00:00
9307;PARIS-MONTSOURIS;3.8;60.0;1.4;9.0;2025-01-22 19:00:00
9308;PARIS-MONTSOURIS;5.4;60.0;2.6;9.1;2025-01-22 20:00:00
9309;PARIS-MONTSOURIS;3.9;60.0;4.1;7.2;2025-01-22 21:00:00
9310;PARIS-MONTSOURIS;1.6;60.0;5.0;6.3;2025-01-22 22:00:00
9311;PARIS-MONTSOURIS;0.2;56.0;4.2;5.9;2025-01-22 23:00:00
9312;PARIS-MONTSOURIS;0.2;60.0;4.3;5.7;2025-01-23 00:00:00
9313;PARIS-MONTSOURIS;0.0;7.0;2.8;5.7;2025-01-23 01:00:00
9314;PARIS-MONTSOURIS;0.0;0.0;2.9;5.7;2025-01-23 02:00:00
9315;PARIS-MONTSOURIS;0.0;22.0;2.2;5.9;2025-01-23 03:00:00
9316;PARIS-MONTSOURIS;0.0;4.0;3.0;5.6;2025-01-23 04:00:00
9317;PARIS-MONTSOURIS;0.0;0.0;3.9;5.4;2025-01-23 05:00:00
9318;PARIS-MONTSOURIS;0.0;0.0;1.5;5.2;2025-01-23 06:00:00
9319;PARIS-MONTSOURIS;0.0;0.0;1.8;4.7;2025-01-23 07:00:00
9320;PARIS-MONTSOURIS;0.0;0.0;2.4;4.3;2025-01-23 08:00:00
9321;PARIS-MONTSOURIS;0.0;0.0;3.6;4.2;2025-01-23 09:00:00
9322;PARIS-MONTSOURIS;0.0;0.0;5.2;4.5;2025-01-23 10:00:00
9323;PARIS-MONTSOURIS;0.0;0.0;4.3;6.6;2025-01-23 11:00:00
9324;PARIS-MONTSOURIS;0.0;0.0;5.9;7.0;2025-01-23 12:00:00
9325;PARIS-MONTSOURIS;0.0;0.0;4.1;6.2;2025-01-23 13:00:00
9326;PARIS-MONTSOURIS;0.0;0.0;5.6;6.5;2025-01-23 14:00:00
9327;PARIS-MONTSOURIS;0.0;0.0;5.0;7.3;2025-01-23 15:00:00
9328;PARIS-MONTSOURIS;0.0;0.0;5.3;7.7;2025-01-23 16:00:00
9329;PARIS-MONTSOURIS;0.4;40.0;5.8;7.5;2025-01-23 17:00:00
9330;PARIS-MONTSOURIS;0.0;18.0;5.4;7.2;2025-01-23 18:00:00
9331;PARIS-MONTSOURIS;0.0;0.0;7.3;7.2;2025-01-23 19:00:00
9332;PARIS-MONTSOURIS;0.0;0.0;5.9;7.6;2025-01-23 20:00:00
9333;PARIS-MONTSOURIS;0.0;0.0;5.2;7.8;2025-01-23 21:00:00
9334;PARIS-MONTSOURIS;0.0;0.0;4.7;8.3;2025-01-23 22:00:00
9335;PARIS-MONTSOURIS;0.0;0.0;4.9;8.5;2025-01-23 23:00:00
9336;PARIS-MONTSOURIS;0.0;0.0;3.7;8.4;2025-01-24 00:00:00
9337;PARIS-MONTSOURIS;0.0;0.0;4.2;8.1;2025-01-24 01:00:00
9338;PARIS-MONTSOURIS;0.0;0.0;5.3;7.8;2025-01-24 02:00:00
9339;PARIS-MONTSOURIS;0.0;0.0;6.9;7.7;2025-01-24 03:00:00
9340;PARIS-MONTSOURIS;0.0;0.0;6.4;7.7;2025-01-24 04:00:00
9341;PARIS-MONTSOURIS;0.0;0.0;6.8;7.8;2025-01-24 05:00:00
9342;PARIS-MONTSOURIS;0.0;0.0;6.9;7.6;2025-01-24 06:00:00
9343;PARIS-MONTSOURIS;0.0;0.0;6.3;7.6;2025-01-24 07:00:00
9344;PARIS-MONTSOURIS;0.0;0.0;6.2;7.5;2025-01-24 08:00:00
9345;PARIS-MONTSOURIS;0.0;48.0;6.9;7.7;2025-01-24 09:00:00
9346;PARIS-MONTSOURIS;0.2;51.0;7.0;8.1;2025-01-24 10:00:00
9347;PARIS-MONTSOURIS;0.0;16.0;7.6;8.9;2025-01-24 11:00:00
9348;PARIS-MONTSOURIS;0.8;60.0;7.6;9.6;2025-01-24 12:00:00
9349;PARIS-MONTSOURIS;0.6;60.0;8.0;9.6;2025-01-24 13:00:00
9350;PARIS-MONTSOURIS;0.2;60.0;9.3;9.8;2025-01-24 14:00:00
9351;PARIS-MONTSOURIS;0.0;1.0;6.4;10.3;2025-01-24 15:00:00
9352;PARIS-MONTSOURIS;0.2;21.0;6.3;11.3;2025-01-24 16:00:00
9353;PARIS-MONTSOURIS;0.0;19.0;6.9;11.2;2025-01-24 17:00:00
9354;PARIS-MONTSOURIS;0.0;3.0;7.0;11.8;2025-01-24 18:00:00
9355;PARIS-MONTSOURIS;0.0;4.0;5.9;11.9;2025-01-24 19:00:00
9356;PARIS-MONTSOURIS;0.0;0.0;6.5;12.2;2025-01-24 20:00:00
9357;PARIS-MONTSOURIS;0.0;0.0;5.5;12.7;2025-01-24 21:00:00
9358;PARIS-MONTSOURIS;0.0;14.0;5.9;12.6;2025-01-24 22:00:00
9359;PARIS-MONTSOURIS;0.2;60.0;4.0;11.9;2025-01-24 23:00:00
9360;PARIS-MONTSOURIS;0.4;54.0;4.2;11.3;2025-01-25 00:00:00
9361;PARIS-MONTSOURIS;0.0;0.0;5.2;11.2;2025-01-25 01:00:00
9362;PARIS-MONTSOURIS;0.0;0.0;5.0;11.5;2025-01-25 02:00:00
9363;PARIS-MONTSOURIS;0.4;46.0;4.7;11.5;2025-01-25 03:00:00
9364;PARIS-MONTSOURIS;0.0;20.0;5.0;11.3;2025-01-25 04:00:00
9365;PARIS-MONTSOURIS;0.0;4.0;6.1;11.6;2025-01-25 05:00:00
9366;PARIS-MONTSOURIS;0.0;0.0;6.5;12.0;2025-01-25 06:00:00
9367;PARIS-MONTSOURIS;0.0;0.0;4.2;12.0;2025-01-25 07:00:00
9368;PARIS-MONTSOURIS;0.0;29.0;2.9;9.3;2025-01-25 08:00:00
9369;PARIS-MONTSOURIS;0.2;21.0;1.5;9.0;2025-01-25 09:00:00
9370;PARIS-MONTSOURIS;0.0;0.0;1.2;8.9;2025-01-25 10:00:00
9371;PARIS-MONTSOURIS;0.0;0.0;1.8;9.2;2025-01-25 11:00:00
9372;PARIS-MONTSOURIS;0.0;0.0;1.6;9.5;2025-01-25 12:00:00
9373;PARIS-MONTSOURIS;0.0;0.0;1.6;9.8;2025-01-25 13:00:00
9374;PARIS-MONTSOURIS;0.0;0.0;1.5;9.9;2025-01-25 14:00:00
9375;PARIS-MONTSOURIS;0.0;37.0;2.2;9.5;2025-01-25 15:00:00
9376;PARIS-MONTSOURIS;0.2;34.0;2.3;9.2;2025-01-25 16:00:00
9377;PARIS-MONTSOURIS;1.8;60.0;2.6;8.8;2025-01-25 17:00:00
9378;PARIS-MONTSOURIS;1.8;60.0;2.0;8.5;2025-01-25 18:00:00
9379;PARIS-MONTSOURIS;1.0;60.0;2.4;8.4;2025-01-25 19:00:00
9380;PARIS-MONTSOURIS;1.7;60.0;2.8;8.4;2025-01-25 20:00:00
9381;PARIS-MONTSOURIS;0.2;23.0;2.2;8.3;2025-01-25 21:00:00
9382;PARIS-MONTSOURIS;0.2;33.0;4.3;6.6;2025-01-25 22:00:00
9383;PARIS-MONTSOURIS;0.8;60.0;4.8;5.0;2025-01-25 23:00:00
9384;PARIS-MONTSOURIS;1.2;60.0;5.4;4.3;2025-01-26 00:00:00
9385;PARIS-MONTSOURIS;0.6;53.0;5.4;3.7;2025-01-26 01:00:00
9386;PARIS-MONTSOURIS;0.0;60.0;3.7;3.5;2025-01-26 02:00:00
9387;PARIS-MONTSOURIS;0.0;22.0;3.5;3.5;2025-01-26 03:00:00
9388;PARIS-MONTSOURIS;0.0;0.0;2.2;3.0;2025-01-26 04:00:00
9389;PARIS-MONTSOURIS;0.0;0.0;3.3;2.6;2025-01-26 05:00:00
9390;PARIS-MONTSOURIS;0.0;0.0;3.2;2.4;2025-01-26 06:00:00
9391;PARIS-MONTSOURIS;0.0;0.0;4.9;2.1;2025-01-26 07:00:00
9392;PARIS-MONTSOURIS;0.0;0.0;5.0;1.9;2025-01-26 08:00:00
9393;PARIS-MONTSOURIS;0.0;0.0;5.7;2.1;2025-01-26 09:00:00
9394;PARIS-MONTSOURIS;0.0;0.0;3.7;2.5;2025-01-26 10:00:00
9395;PARIS-MONTSOURIS;0.0;0.0;4.7;3.2;2025-01-26 11:00:00
9396;PARIS-MONTSOURIS;0.0;0.0;4.5;4.1;2025-01-26 12:00:00
9397;PARIS-MONTSOURIS;0.0;21.0;3.8;4.9;2025-01-26 13:00:00
9398;PARIS-MONTSOURIS;0.4;60.0;6.7;5.9;2025-01-26 14:00:00
9399;PARIS-MONTSOURIS;0.4;58.0;5.1;6.1;2025-01-26 15:00:00
9400;PARIS-MONTSOURIS;0.2;42.0;5.6;6.6;2025-01-26 16:00:00
9401;PARIS-MONTSOURIS;0.0;0.0;5.9;7.0;2025-01-26 17:00:00
9402;PARIS-MONTSOURIS;0.0;0.0;4.7;8.5;2025-01-26 18:00:00
9403;PARIS-MONTSOURIS;0.0;0.0;5.2;9.1;2025-01-26 19:00:00
9404;PARIS-MONTSOURIS;0.0;0.0;6.7;9.6;2025-01-26 20:00:00
9405;PARIS-MONTSOURIS;0.0;9.0;5.5;10.1;2025-01-26 21:00:00
9406;PARIS-MONTSOURIS;0.2;60.0;5.6;9.7;2025-01-26 22:00:00
9407;PARIS-MONTSOURIS;1.8;60.0;5.3;9.1;2025-01-26 23:00:00
9408;PARIS-MONTSOURIS;0.8;44.0;7.0;9.0;2025-01-27 00:00:00
9409;PARIS-MONTSOURIS;0.0;5.0;8.1;9.2;2025-01-27 01:00:00
9410;PARIS-MONTSOURIS;0.0;25.0;8.3;10.7;2025-01-27 02:00:00
9411;PARIS-MONTSOURIS;0.0;0.0;7.5;11.3;2025-01-27 03:00:00
9412;PARIS-MONTSOURIS;0.0;0.0;6.5;11.5;2025-01-27 04:00:00
9413;PARIS-MONTSOURIS;0.0;0.0;5.6;10.7;2025-01-27 05:00:00
9414;PARIS-MONTSOURIS;0.0;0.0;5.0;10.4;2025-01-27 06:00:00
9415;PARIS-MONTSOURIS;0.0;2.0;6.9;10.5;2025-01-27 07:00:00
9416;PARIS-MONTSOURIS;0.0;0.0;6.6;10.5;2025-01-27 08:00:00
9417;PARIS-MONTSOURIS;0.2;14.0;5.0;10.2;2025-01-27 09:00:00
9418;PARIS-MONTSOURIS;0.0;18.0;6.8;9.1;2025-01-27 10:00:00
9419;PARIS-MONTSOURIS;0.0;0.0;8.5;9.2;2025-01-27 11:00:00
9420;PARIS-MONTSOURIS;0.4;21.0;4.8;8.9;2025-01-27 12:00:00
9421;PARIS-MONTSOURIS;0.0;0.0;6.5;10.1;2025-01-27 13:00:00
9422;PARIS-MONTSOURIS;0.0;0.0;5.9;11.5;2025-01-27 14:00:00
9423;PARIS-MONTSOURIS;0.0;0.0;6.2;11.1;2025-01-27 15:00:00
9424;PARIS-MONTSOURIS;1.0;18.0;7.2;9.2;2025-01-27 16:00:00
9425;PARIS-MONTSOURIS;0.0;0.0;6.5;9.1;2025-01-27 17:00:00
9426;PARIS-MONTSOURIS;0.0;0.0;6.5;8.4;2025-01-27 18:00:00
9427;PARIS-MONTSOURIS;0.0;0.0;7.5;8.4;2025-01-27 19:00:00
9428;PARIS-MONTSOURIS;0.0;0.0;6.3;8.5;2025-01-27 20:00:00
9429;PARIS-MONTSOURIS;0.0;0.0;6.0;8.3;2025-01-27 21:00:00
9430;PARIS-MONTSOURIS;0.0;0.0;5.7;8.3;2025-01-27 22:00:00
9431;PARIS-MONTSOURIS;0.0;0.0;6.0;8.1;2025-01-27 23:00:00
9432;PARIS-MONTSOURIS;0.0;0.0;6.7;8.0;2025-01-28 00:00:00
9433;PARIS-MONTSOURIS;0.0;0.0;6.8;7.7;2025-01-28 01:00:00
9434;PARIS-MONTSOURIS;0.0;0.0;6.6;7.8;2025-01-28 02:00:00
9435;PARIS-MONTSOURIS;0.0;0.0;6.8;7.6;2025-01-28 03:00:00
9436;PARIS-MONTSOURIS;0.0;0.0;5.6;7.5;2025-01-28 04:00:00
9437;PARIS-MONTSOURIS;0.0;0.0;7.2;7.3;2025-01-28 05:00:00
9438;PARIS-MONTSOURIS;0.0;0.0;5.6;7.2;2025-01-28 06:00:00
9439;PARIS-MONTSOURIS;0.0;5.0;6.3;7.5;2025-01-28 07:00:00
9440;PARIS-MONTSOURIS;0.6;40.0;5.9;7.2;2025-01-28 08:00:00
9441;PARIS-MONTSOURIS;0.6;58.0;7.3;7.0;2025-01-28 09:00:00
9442;PARIS-MONTSOURIS;0.0;19.0;6.1;7.3;2025-01-28 10:00:00
9443;PARIS-MONTSOURIS;0.0;8.0;7.1;8.0;2025-01-28 11:00:00
9444;PARIS-MONTSOURIS;0.0;13.0;6.1;8.4;2025-01-28 12:00:00
9445;PARIS-MONTSOURIS;0.0;0.0;4.9;9.2;2025-01-28 13:00:00
9446;PARIS-MONTSOURIS;0.0;1.0;6.8;10.0;2025-01-28 14:00:00
9447;PARIS-MONTSOURIS;0.0;0.0;5.3;10.9;2025-01-28 15:00:00
9448;PARIS-MONTSOURIS;0.0;0.0;4.4;11.0;2025-01-28 16:00:00
9449;PARIS-MONTSOURIS;0.0;0.0;5.2;10.6;2025-01-28 17:00:00
9450;PARIS-MONTSOURIS;0.0;0.0;3.3;10.1;2025-01-28 18:00:00
9451;PARIS-MONTSOURIS;0.0;0.0;4.8;9.7;2025-01-28 19:00:00
9452;PARIS-MONTSOURIS;0.0;12.0;5.6;9.5;2025-01-28 20:00:00
9453;PARIS-MONTSOURIS;0.0;42.0;5.8;9.3;2025-01-28 21:00:00
9454;PARIS-MONTSOURIS;0.0;44.0;6.2;9.2;2025-01-28 22:00:00
9455;PARIS-MONTSOURIS;0.8;54.0;5.2;8.3;2025-01-28 23:00:00
9456;PARIS-MONTSOURIS;0.0;0.0;5.5;8.3;2025-01-29 00:00:00
9457;PARIS-MONTSOURIS;0.0;0.0;5.6;8.6;2025-01-29 01:00:00
9458;PARIS-MONTSOURIS;0.0;0.0;5.1;9.0;2025-01-29 02:00:00
9459;PARIS-MONTSOURIS;0.0;0.0;5.7;8.8;2025-01-29 03:00:00
9460;PARIS-MONTSOURIS;0.0;0.0;4.4;8.4;2025-01-29 04:00:00
9461;PARIS-MONTSOURIS;0.0;0.0;3.8;8.1;2025-01-29 05:00:00
9462;PARIS-MONTSOURIS;0.0;0.0;3.9;7.0;2025-01-29 06:00:00
9463;PARIS-MONTSOURIS;0.0;0.0;3.8;6.5;2025-01-29 07:00:00
9464;PARIS-MONTSOURIS;0.0;0.0;4.1;6.1;2025-01-29 08:00:00
9465;PARIS-MONTSOURIS;0.0;0.0;3.4;6.3;2025-01-29 09:00:00
9466;PARIS-MONTSOURIS;0.0;0.0;2.9;6.7;2025-01-29 10:00:00
9467;PARIS-MONTSOURIS;0.0;1.0;3.7;7.6;2025-01-29 11:00:00
9468;PARIS-MONTSOURIS;0.2;36.0;3.6;7.8;2025-01-29 12:00:00
9469;PARIS-MONTSOURIS;0.8;60.0;4.2;8.0;2025-01-29 13:00:00
9470;PARIS-MONTSOURIS;2.2;60.0;4.0;7.9;2025-01-29 14:00:00
9471;PARIS-MONTSOURIS;3.9;60.0;3.3;7.9;2025-01-29 15:00:00
9472;PARIS-MONTSOURIS;1.4;60.0;2.9;7.9;2025-01-29 16:00:00
9473;PARIS-MONTSOURIS;1.2;60.0;3.8;7.9;2025-01-29 17:00:00
9474;PARIS-MONTSOURIS;0.6;60.0;3.9;7.8;2025-01-29 18:00:00
9475;PARIS-MONTSOURIS;0.2;60.0;3.8;7.7;2025-01-29 19:00:00
9476;PARIS-MONTSOURIS;0.8;60.0;3.1;7.6;2025-01-29 20:00:00
9477;PARIS-MONTSOURIS;0.2;48.0;3.7;7.4;2025-01-29 21:00:00
9478;PARIS-MONTSOURIS;0.6;60.0;2.6;7.4;2025-01-29 22:00:00
9479;PARIS-MONTSOURIS;1.0;60.0;2.8;7.4;2025-01-29 23:00:00
9480;PARIS-MONTSOURIS;1.6;60.0;2.4;7.4;2025-01-30 00:00:00
9481;PARIS-MONTSOURIS;0.0;46.0;1.9;7.2;2025-01-30 01:00:00
9482;PARIS-MONTSOURIS;0.0;0.0;1.7;7.0;2025-01-30 02:00:00
9483;PARIS-MONTSOURIS;0.0;0.0;2.0;6.6;2025-01-30 03:00:00
9484;PARIS-MONTSOURIS;0.0;0.0;1.1;5.6;2025-01-30 04:00:00
9485;PARIS-MONTSOURIS;0.0;0.0;1.7;5.3;2025-01-30 05:00:00
9486;PARIS-MONTSOURIS;0.0;0.0;1.1;5.6;2025-01-30 06:00:00
9487;PARIS-MONTSOURIS;0.0;0.0;1.8;5.8;2025-01-30 07:00:00
9488;PARIS-MONTSOURIS;0.0;0.0;1.8;6.4;2025-01-30 08:00:00
9489;PARIS-MONTSOURIS;0.0;0.0;2.8;6.4;2025-01-30 09:00:00
9490;PARIS-MONTSOURIS;0.0;0.0;3.4;7.0;2025-01-30 10:00:00
9491;PARIS-MONTSOURIS;0.0;0.0;2.8;7.7;2025-01-30 11:00:00
9492;PARIS-MONTSOURIS;0.0;18.0;5.0;6.5;2025-01-30 12:00:00
9493;PARIS-MONTSOURIS;0.0;19.0;4.7;6.3;2025-01-30 13:00:00
9494;PARIS-MONTSOURIS;0.0;0.0;5.7;6.9;2025-01-30 14:00:00
9495;PARIS-MONTSOURIS;0.0;0.0;4.4;7.1;2025-01-30 15:00:00
9496;PARIS-MONTSOURIS;0.0;0.0;4.5;7.6;2025-01-30 16:00:00
9497;PARIS-MONTSOURIS;0.0;1.0;4.7;7.2;2025-01-30 17:00:00
9498;PARIS-MONTSOURIS;0.0;0.0;4.9;7.1;2025-01-30 18:00:00
9499;PARIS-MONTSOURIS;0.0;0.0;3.8;6.8;2025-01-30 19:00:00
9500;PARIS-MONTSOURIS;0.0;0.0;3.5;5.8;2025-01-30 20:00:00
9501;PARIS-MONTSOURIS;0.0;0.0;3.8;5.3;2025-01-30 21:00:00
9502;PARIS-MONTSOURIS;0.0;0.0;1.6;4.7;2025-01-30 22:00:00
9503;PARIS-MONTSOURIS;0.0;0.0;1.8;3.9;2025-01-30 23:00:00
9504;PARIS-MONTSOURIS;0.0;0.0;1.7;3.4;2025-01-31 00:00:00
9505;PARIS-MONTSOURIS;0.0;0.0;1.6;2.5;2025-01-31 01:00:00
9506;PARIS-MONTSOURIS;0.0;0.0;1.6;2.1;2025-01-31 02:00:00
9507;PARIS-MONTSOURIS;0.0;0.0;1.0;1.7;2025-01-31 03:00:00
9508;PARIS-MONTSOURIS;0.0;0.0;1.8;1.3;2025-01-31 04:00:00
9509;PARIS-MONTSOURIS;0.0;0.0;1.4;1.5;2025-01-31 05:00:00
9510;PARIS-MONTSOURIS;0.0;0.0;1.5;1.7;2025-01-31 06:00:00
9511;PARIS-MONTSOURIS;0.0;0.0;2.3;1.6;2025-01-31 07:00:00
9512;PARIS-MONTSOURIS;0.0;0.0;1.9;1.7;2025-01-31 08:00:00
9513;PARIS-MONTSOURIS;0.0;0.0;1.7;2.3;2025-01-31 09:00:00
9514;PARIS-MONTSOURIS;0.0;0.0;1.9;3.1;2025-01-31 10:00:00
9515;PARIS-MONTSOURIS;0.0;0.0;3.4;3.8;2025-01-31 11:00:00
9516;PARIS-MONTSOURIS;0.0;0.0;3.1;5.4;2025-01-31 12:00:00
9517;PARIS-MONTSOURIS;0.0;6.0;3.7;6.0;2025-01-31 13:00:00
9518;PARIS-MONTSOURIS;0.0;44.0;4.4;5.9;2025-01-31 14:00:00
9519;PARIS-MONTSOURIS;1.0;53.0;3.3;4.3;2025-01-31 15:00:00
9520;PARIS-MONTSOURIS;0.6;60.0;3.5;3.9;2025-01-31 16:00:00
9521;PARIS-MONTSOURIS;0.6;60.0;3.5;3.5;2025-01-31 17:00:00
9522;PARIS-MONTSOURIS;0.8;60.0;2.6;3.0;2025-01-31 18:00:00
9523;PARIS-MONTSOURIS;0.2;60.0;3.2;2.6;2025-01-31 19:00:00
9524;PARIS-MONTSOURIS;0.2;60.0;3.2;2.6;2025-01-31 20:00:00
9525;PARIS-MONTSOURIS;0.0;9.0;2.2;2.8;2025-01-31 21:00:00
9526;PARIS-MONTSOURIS;0.2;38.0;2.5;2.8;2025-01-31 22:00:00
9527;PARIS-MONTSOURIS;0.0;34.0;1.8;2.7;2025-01-31 23:00:00
9528;PARIS-MONTSOURIS;0.0;0.0;1.6;2.6;2025-02-01 00:00:00
9529;PARIS-MONTSOURIS;0.0;0.0;2.3;2.7;2025-02-01 01:00:00
9530;PARIS-MONTSOURIS;0.0;0.0;2.0;2.4;2025-02-01 02:00:00
9531;PARIS-MONTSOURIS;0.0;0.0;1.6;1.9;2025-02-01 03:00:00
9532;PARIS-MONTSOURIS;0.0;0.0;0.8;1.5;2025-02-01 04:00:00
9533;PARIS-MONTSOURIS;0.0;0.0;1.5;1.4;2025-02-01 05:00:00
9534;PARIS-MONTSOURIS;0.0;0.0;1.1;1.1;2025-02-01 06:00:00
9535;PARIS-MONTSOURIS;0.0;0.0;1.4;0.8;2025-02-01 07:00:00
9536;PARIS-MONTSOURIS;0.0;0.0;1.8;0.8;2025-02-01 08:00:00
9537;PARIS-MONTSOURIS;0.0;0.0;2.1;0.9;2025-02-01 09:00:00
9538;PARIS-MONTSOURIS;0.0;0.0;1.9;1.9;2025-02-01 10:00:00
9539;PARIS-MONTSOURIS;0.0;0.0;2.4;3.0;2025-02-01 11:00:00
9540;PARIS-MONTSOURIS;0.0;0.0;2.5;4.7;2025-02-01 12:00:00
9541;PARIS-MONTSOURIS;0.0;0.0;2.5;5.9;2025-02-01 13:00:00
9542;PARIS-MONTSOURIS;0.0;0.0;1.8;6.5;2025-02-01 14:00:00
9543;PARIS-MONTSOURIS;0.0;0.0;2.5;6.5;2025-02-01 15:00:00
